Catalog Number	Genome Tax ID	Assembly_URL	Illumina_R1_URL	Illumina_R2_URL	ONT_URL	
35045	1516	https:/atccbioinformatics.blob.core.windows.net/publicdata/35045.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC35_35045_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC35_35045_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DL03_35045.fastq.gz	
27759	33043	https:/atccbioinformatics.blob.core.windows.net/publicdata/27759.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC33_27759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC33_27759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DL02_27759.fastq.gz	
23843	1390	https:/atccbioinformatics.blob.core.windows.net/publicdata/23843.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC30_23843_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC30_23843_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DK05_23843.fastq.gz	
21013	68203	https:/atccbioinformatics.blob.core.windows.net/publicdata/21013.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC10_21013_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC10_21013_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DI04_21013.fastq.gz	
15313	1639	https:/atccbioinformatics.blob.core.windows.net/publicdata/15313.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC16_15313_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AC16_15313_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DP03_15313.fastq.gz	
BAA-3091	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-3091.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020AK03_BAA-3091_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020AK03_BAA-3091_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CY01_BAA-3091.fastq.gz	
BAA-2495	1196056	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2495.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB39_BAA-2495_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB39_BAA-2495_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DG02_BAA-2495.fastq.gz	
BAA-1877	478807	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1877.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB19_BAA-1877_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB19_BAA-1877_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DC03_BAA-1877.fastq.gz	
51858	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/51858.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB42_51858_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB42_51858_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DG05_51858.fastq.gz	
51521	34018	https:/atccbioinformatics.blob.core.windows.net/publicdata/51521.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB36_51521_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB36_51521_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DF04_51521.fastq.gz	
49129	190721	https:/atccbioinformatics.blob.core.windows.net/publicdata/49129.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB34_49129_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB34_49129_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DF02_49129.fastq.gz	
43950	171440	https:/atccbioinformatics.blob.core.windows.net/publicdata/43950.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB31_43950_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB31_43950_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DE03_43950.fastq.gz	
43839	40269	https:/atccbioinformatics.blob.core.windows.net/publicdata/43839.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB30_43839_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB30_43839_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DE02_43839.fastq.gz	
4208	72407	https:/atccbioinformatics.blob.core.windows.net/publicdata/4208.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB33_4208_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB33_4208_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DE04_4208.fastq.gz	
33354	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/33354.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB16_33354_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB16_33354_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DB05_33354.fastq.gz	
33353	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/33353.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB32_33353_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB32_33353_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DF01_33353.fastq.gz	
31194	59201	https:/atccbioinformatics.blob.core.windows.net/publicdata/31194.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB37_31194_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB37_31194_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DG01_31194.fastq.gz	
29304	574560	https:/atccbioinformatics.blob.core.windows.net/publicdata/29304.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB14_29304_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB14_29304_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DB03_29304.fastq.gz	
21680	391	https:/atccbioinformatics.blob.core.windows.net/publicdata/21680.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB04_21680_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB04_21680_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CZ02_21680.fastq.gz	
17001	1076	https:/atccbioinformatics.blob.core.windows.net/publicdata/17001.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB05_17001_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB05_17001_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CZ03_17001.fastq.gz	
13884	39831	https:/atccbioinformatics.blob.core.windows.net/publicdata/13884.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB06_13884_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB06_13884_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DA01_13884.fastq.gz	
12698	1270	https:/atccbioinformatics.blob.core.windows.net/publicdata/12698.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB22_12698_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB22_12698_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DD02_12698.fastq.gz	
11623	666	https:/atccbioinformatics.blob.core.windows.net/publicdata/11623.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB27_11623_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AB27_11623_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DD05_11623.fastq.gz	
BAA-613	208479	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-613.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA48_BAA-613_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA48_BAA-613_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CZ01_BAA-613.fastq.gz	
19432	53345	https:/atccbioinformatics.blob.core.windows.net/publicdata/19432.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA21_19432_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA21_19432_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CY02_19432.fastq.gz	
33562	32024	https:/atccbioinformatics.blob.core.windows.net/publicdata/33562.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA17_33562_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA17_33562_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CX02_33562.fastq.gz	
15834	359	https:/atccbioinformatics.blob.core.windows.net/publicdata/15834.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA16_15834_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA16_15834_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CW03_15834.fastq.gz	
13030	571	https:/atccbioinformatics.blob.core.windows.net/publicdata/13030.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA14_13030_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA14_13030_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CW02_13030.fastq.gz	
33658	29491	https:/atccbioinformatics.blob.core.windows.net/publicdata/33658.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA13_33658_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA13_33658_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CW01_33658.fastq.gz	
BAA-2082	158836	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2082.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA11_BAA-2082_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA11_BAA-2082_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CQ01_BAA-2082.fastq.gz	
53199	40324	https:/atccbioinformatics.blob.core.windows.net/publicdata/53199.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA09_53199_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA09_53199_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CO04_53199.fastq.gz	
11296	574	https:/atccbioinformatics.blob.core.windows.net/publicdata/11296.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA08_11296_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA08_11296_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CP04_11296.fastq.gz	
27567	1273	https:/atccbioinformatics.blob.core.windows.net/publicdata/27567.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA39_27567_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA39_27567_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CT05_27567.fastq.gz	
19858	1565	https:/atccbioinformatics.blob.core.windows.net/publicdata/19858.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA37_19858_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA37_19858_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CT03_19858.fastq.gz	
25944	45	https:/atccbioinformatics.blob.core.windows.net/publicdata/25944.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA25_25944_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2020AA25_25944_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CQ02_25944.fastq.gz	
MYA-826	502779	https:/atccbioinformatics.blob.core.windows.net/publicdata/MYA-826.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA19_MYA-826D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA19_MYA-826D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AW03_MYA-826D-2.fastq.gz	
MYA-4071	367775	https:/atccbioinformatics.blob.core.windows.net/publicdata/MYA-4071.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA20_MYA-4071D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA20_MYA-4071D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AT01_MYA-4071D-2.fastq.gz	
MYA-2950	5478	https:/atccbioinformatics.blob.core.windows.net/publicdata/MYA-2950.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA34_MYA-2950D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA34_MYA-2950D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AH02_MYA-2950D-5.fastq.gz	
9643	5059	https:/atccbioinformatics.blob.core.windows.net/publicdata/9643.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA07_9643D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA07_9643D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AD01_9643D-2.fastq.gz	
90028	5476	https:/atccbioinformatics.blob.core.windows.net/publicdata/90028.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA32_90028D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA32_90028D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AH01_90028D-5.fastq.gz	
750	5482	https:/atccbioinformatics.blob.core.windows.net/publicdata/750.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA31_750D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA31_750D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AD02_750D-5.fastq.gz	
66029	5482	https:/atccbioinformatics.blob.core.windows.net/publicdata/66029.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA30_66029D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA30_66029D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AE02_66029D-5.fastq.gz	
66027	5476	https:/atccbioinformatics.blob.core.windows.net/publicdata/66027.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA29_66027D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA29_66027D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AE01_66027D-5.fastq.gz	
6249	1303	https:/atccbioinformatics.blob.core.windows.net/publicdata/6249.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX08_6249_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX08_6249_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CN04_6249.fastq.gz	
43859	817	https:/atccbioinformatics.blob.core.windows.net/publicdata/43859.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX07_43859_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX07_43859_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CN03_43859.fastq.gz	
42149	510516	https:/atccbioinformatics.blob.core.windows.net/publicdata/42149.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA02_42149D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA02_42149D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BH02_42149D-2.fastq.gz	
38163	162425	https:/atccbioinformatics.blob.core.windows.net/publicdata/38163.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA04_38163D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA04_38163D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BI02_38163D-2.fastq.gz	
36909	5478	https:/atccbioinformatics.blob.core.windows.net/publicdata/36909.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA28_36909D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA28_36909D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AL03_36909D-5.fastq.gz	
34100	5970	https:/atccbioinformatics.blob.core.windows.net/publicdata/34100.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA18_34100D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA18_34100D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BH01_34100D-2.fastq.gz	
29577	876	https:/atccbioinformatics.blob.core.windows.net/publicdata/29577.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CL06_29577_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CL06_29577_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CJ03_29577.fastq.gz	
22019	5480	https:/atccbioinformatics.blob.core.windows.net/publicdata/22019.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA25_22019D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA25_22019D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AH03_22019D-5.fastq.gz	
20918	104409	https:/atccbioinformatics.blob.core.windows.net/publicdata/20918.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA24_20918D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA24_20918D-5_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AD03_20918D-5.fastq.gz	
20542	285217	https:/atccbioinformatics.blob.core.windows.net/publicdata/20542.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA01_20542D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA01_20542D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BN02_20542D-2.fastq.gz	
204304	5059	https:/atccbioinformatics.blob.core.windows.net/publicdata/204304.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA16_204304D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA16_204304D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AD02_204304D-2.fastq.gz	
18224	441960	https:/atccbioinformatics.blob.core.windows.net/publicdata/18224.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA12_18224D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA12_18224D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AE02_18224D-2.fastq.gz	
14456	33013	https:/atccbioinformatics.blob.core.windows.net/publicdata/14456.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX03_14456_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX03_14456_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CM05_14456.fastq.gz	
13428	59201	https:/atccbioinformatics.blob.core.windows.net/publicdata/13428.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX02_13428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AX02_13428_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CM04_13428.fastq.gz	
11797	128442	https:/atccbioinformatics.blob.core.windows.net/publicdata/11797.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA13_11797D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA13_11797D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AZ03_11797D-2.fastq.gz	
10895	33169	https:/atccbioinformatics.blob.core.windows.net/publicdata/10895.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA10_10895D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA10_10895D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AB01_10895D-2.fastq.gz	
1015	380704	https:/atccbioinformatics.blob.core.windows.net/publicdata/1015.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA03_1015D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA03_1015D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BI01_1015D-2.fastq.gz	
1007	344612	https:/atccbioinformatics.blob.core.windows.net/publicdata/1007.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA06_1007D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILV0_2020AA06_1007D-2_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020AE01_1007D-2.fastq.gz	
BAA-3092	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-3092.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CL02_BAA-3092_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CL02_BAA-3092_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG2_2020AA01_BAA-3092.fastq.gz	
VR-1109	10529	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1109.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020BL06_VR-1109D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020BL06_VR-1109D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/.fastq.gz	
VR-26	208893	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-26.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2019AE04_VR-26D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2019AE04_VR-26D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/.fastq.gz	
7955	1509	https:/atccbioinformatics.blob.core.windows.net/publicdata/7955.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF11_7955_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF11_7955_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BZ05_7955.fastq.gz	
700786	817	https:/atccbioinformatics.blob.core.windows.net/publicdata/700786.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AT06_700786_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AT06_700786_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CE03_700786.fastq.gz	
700728	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/700728.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF10_700728_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF10_700728_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BY05_70030860.fastq.gz	
700550	70863	https:/atccbioinformatics.blob.core.windows.net/publicdata/700550.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CE05_700550_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CE05_700550_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BL05_700550.fastq.gz	
51350	358	https:/atccbioinformatics.blob.core.windows.net/publicdata/51350.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AT09_51350_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM2_2020AT09_51350_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020CF01_51350.fastq.gz	
35241	2051	https:/atccbioinformatics.blob.core.windows.net/publicdata/35241.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF01_35241_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CF01_35241_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020BP04_35241.fastq.gz	
